Date,Well_ID,Field,Region,Well_Type,Production_Status,Oil_Production_BBL,Gas_Production_MCF,Water_Production_BBL,Operating_Cost_USD,Maintenance_Cost_USD,Oil_Price_USD_BBL,Gas_Price_USD_MCF,Revenue_USD,Downtime_Hours,Production_Efficiency_Pct,API_Gravity,Well_Age_Years
2025-02-01,W-007,Permian North,West Texas,Horizontal Oil,Producing,670.0,1945.6,601.8,12584.37,288.92,67.13,2.42,45540.43,0,99.3,39.4,3
2025-02-01,W-008,Permian South,West Texas,Horizontal Oil,Producing,327.2,805.7,301.2,6657.88,240.94,67.13,2.42,22201.35,1.7,93.6,33.6,3
2025-02-01,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,227.9,677.4,266.0,4562.94,628.13,67.13,2.42,15494.29,0.4,94.8,35.6,2
2025-02-01,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,280.5,308.7,187.2,4713.39,411.99,67.13,2.42,18918.5,2.1,90.2,34.2,10
2025-02-01,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,426.4,779.6,429.1,8548.34,854.67,67.13,2.42,28852.8,0,98.2,37.4,8
2025-02-01,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,225.0,757.8,196.5,3837.93,395.38,67.13,2.42,15320.83,0.6,96.3,34.5,9
2025-02-01,W-013,Permian North,West Texas,Horizontal Oil,Producing,546.5,1632.7,457.6,11020.22,288.19,67.13,2.42,37157.16,1.1,95.0,39.5,4
2025-02-01,W-014,Permian South,West Texas,Horizontal Oil,Producing,510.6,1201.9,551.5,8761.29,407.68,67.13,2.42,34627.51,0.5,98.5,40.3,4
2025-02-01,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,271.1,920.2,294.5,4395.66,112.57,67.13,2.42,18467.41,1.5,93.4,35.6,2
2025-02-01,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,402.3,1036.8,355.1,7296.1,583.54,67.13,2.42,27308.03,0,98.1,33.0,6
2025-02-01,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,206.6,489.5,188.0,3738.41,583.66,67.13,2.42,14008.41,1.7,91.9,34.2,11
2025-02-01,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,465.5,1096.8,392.7,9790.35,663.91,67.13,2.42,31567.62,0.9,92.9,33.1,11
2025-02-02,W-001,Permian North,West Texas,Horizontal Oil,Producing,252.3,848.2,337.3,5297.09,162.59,67.66,2.28,17300.14,0.9,96.7,33.9,5
2025-02-02,W-002,Permian South,West Texas,Horizontal Oil,Producing,629.6,805.6,665.4,12023.51,142.22,67.66,2.28,42816.99,0,97.7,39.1,2
2025-02-02,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,419.5,956.1,388.2,8437.41,868.47,67.66,2.28,28645.51,1.0,95.8,31.4,7
2025-02-02,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,254.0,704.0,254.2,4176.02,235.26,67.66,2.28,17376.27,2.6,85.8,37.1,4
2025-02-02,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,373.8,948.0,291.4,5912.09,781.16,67.66,2.28,25552.45,1.2,92.5,39.6,4
2025-02-02,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,290.6,394.2,200.4,5408.48,457.32,67.66,2.28,19768.59,0.5,98.0,38.1,8
2025-02-02,W-007,Permian North,West Texas,Horizontal Oil,Producing,614.7,1361.7,731.1,11705.1,167.52,67.66,2.28,41959.93,2.4,87.1,39.4,3
2025-02-02,W-008,Permian South,West Texas,Horizontal Oil,Producing,362.3,1040.6,268.3,6788.44,268.69,67.66,2.28,24800.82,1.3,94.3,33.6,3
2025-02-02,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,237.6,674.3,152.7,4300.63,341.09,67.66,2.28,16262.48,1.6,93.1,35.6,2
2025-02-02,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,311.2,682.1,207.3,5916.92,841.78,67.66,2.28,21243.73,0.0,98.2,34.2,10
2025-02-02,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,435.5,1163.0,253.8,9056.94,864.95,67.66,2.28,29781.67,0.6,95.7,37.4,8
2025-02-02,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,229.0,303.6,245.8,4740.49,699.27,67.66,2.28,15574.34,1.3,94.3,34.5,9
2025-02-02,W-013,Permian North,West Texas,Horizontal Oil,Producing,520.7,976.9,573.9,8118.5,638.24,67.66,2.28,35497.74,0.2,99.3,39.5,4
2025-02-02,W-014,Permian South,West Texas,Horizontal Oil,Maintenance,413.9,879.8,300.3,6746.69,2867.36,67.66,2.28,28245.01,4.0,80.4,40.3,4
2025-02-02,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,331.3,850.6,369.9,5998.88,203.93,67.66,2.28,22647.98,0,99.3,35.6,2
2025-02-02,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,438.3,1457.2,555.3,7915.53,473.56,67.66,2.28,30054.84,0,100,33.0,6
2025-02-02,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,206.6,656.5,240.8,3674.83,159.2,67.66,2.28,14156.52,1.4,94.1,34.2,11
2025-02-02,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,467.5,578.9,614.6,7659.15,493.38,67.66,2.28,31792.42,0.5,98.5,33.1,11
2025-02-03,W-001,Permian North,West Texas,Horizontal Oil,Producing,224.2,578.3,287.0,4367.91,158.34,64.19,2.4,14557.43,1.6,92.3,33.9,5
2025-02-03,W-002,Permian South,West Texas,Horizontal Oil,Producing,532.9,1685.1,356.6,10403.46,631.68,64.19,2.4,34695.35,1.9,89.6,39.1,2
2025-02-03,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,410.3,1338.4,386.8,7919.06,724.75,64.19,2.4,26725.73,1.7,92.8,31.4,7
2025-02-03,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,248.1,817.5,298.8,4810.16,848.03,64.19,2.4,16163.17,0.2,97.0,37.1,4
2025-02-03,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,403.4,527.9,394.4,8022.82,467.71,64.19,2.4,26048.41,0,99.8,39.6,4
2025-02-03,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,286.9,341.5,246.0,5188.97,817.17,64.19,2.4,18513.96,1.5,93.0,38.1,8
2025-02-03,W-007,Permian North,West Texas,Horizontal Oil,Producing,635.9,904.1,448.0,11787.35,491.39,64.19,2.4,41078.53,1.8,89.1,39.4,3
2025-02-03,W-008,Permian South,West Texas,Horizontal Oil,Producing,322.0,749.7,392.0,6536.23,129.63,64.19,2.4,20887.89,1.4,90.7,33.6,3
2025-02-03,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,248.7,655.4,228.0,5742.67,219.16,64.19,2.4,16155.39,1.2,94.0,35.6,2
2025-02-03,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,266.7,380.2,286.2,5424.25,136.64,64.19,2.4,17230.39,0.9,95.8,34.2,10
2025-02-03,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,385.7,1128.2,352.9,6358.89,754.24,64.19,2.4,25080.89,0.9,92.9,37.4,8
2025-02-03,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,254.2,408.5,303.4,5215.1,885.75,64.19,2.4,16433.06,1.0,95.3,34.5,9
2025-02-03,W-013,Permian North,West Texas,Horizontal Oil,Producing,481.1,1454.6,569.8,9312.23,368.4,64.19,2.4,31299.04,1.8,89.4,39.5,4
2025-02-03,W-014,Permian South,West Texas,Horizontal Oil,Producing,512.3,1384.0,508.6,9410.64,132.56,64.19,2.4,33285.12,0.6,94.1,40.3,4
2025-02-03,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,282.4,626.9,156.8,4653.16,621.4,64.19,2.4,18308.25,0,100,35.6,2
2025-02-03,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,456.6,1313.5,504.0,7286.27,518.47,64.19,2.4,29686.15,0,98.1,33.0,6
2025-02-03,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,204.9,461.0,268.5,4648.59,378.28,64.19,2.4,13287.08,0.6,93.6,34.2,11
2025-02-03,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,446.4,1035.4,279.7,7941.54,531.78,64.19,2.4,28953.86,0.7,94.3,33.1,11
2025-02-04,W-001,Permian North,West Texas,Horizontal Oil,Producing,246.4,820.1,229.1,4511.27,134.49,64.96,2.25,16228.52,1.3,93.8,33.9,5
2025-02-04,W-002,Permian South,West Texas,Horizontal Oil,Producing,527.5,985.9,629.9,9807.9,692.33,64.96,2.25,34532.57,2.1,91.8,39.1,2
2025-02-04,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,394.8,1246.9,444.9,7544.52,259.0,64.96,2.25,25977.95,1.0,95.2,31.4,7
2025-02-04,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,286.7,530.4,180.2,6125.48,400.43,64.96,2.25,18765.26,0,97.1,37.1,4
2025-02-04,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,351.7,1137.4,321.4,5902.05,675.86,64.96,2.25,23151.5,0,99.2,39.6,4
2025-02-04,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,294.9,410.6,325.5,4503.63,781.32,64.96,2.25,19263.73,1.0,94.2,38.1,8
2025-02-04,W-007,Permian North,West Texas,Horizontal Oil,Producing,673.1,1962.8,713.8,11553.83,876.11,64.96,2.25,44253.09,0,100,39.4,3
2025-02-04,W-008,Permian South,West Texas,Horizontal Oil,Producing,341.1,758.9,459.3,6975.07,323.34,64.96,2.25,22358.69,2.2,90.5,33.6,3
2025-02-04,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,243.9,768.7,249.7,4537.16,104.06,64.96,2.25,16053.36,0.8,97.5,35.6,2
2025-02-04,W-010,Bakken Central,North Dakota,Horizontal Oil,Maintenance,173.2,204.0,168.9,3908.47,15230.02,64.96,2.25,11308.2,11.4,54.0,34.2,10
2025-02-04,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,392.6,443.1,445.8,7850.02,336.63,64.96,2.25,25623.62,1.5,93.0,37.4,8
2025-02-04,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,260.2,799.7,298.7,4311.44,717.47,64.96,2.25,17118.15,0.1,100.0,34.5,9
2025-02-04,W-013,Permian North,West Texas,Horizontal Oil,Producing,560.5,1094.1,516.5,10497.23,156.56,64.96,2.25,36704.78,0.9,96.7,39.5,4
2025-02-04,W-014,Permian South,West Texas,Horizontal Oil,Producing,478.5,1567.5,470.8,9797.15,164.77,64.96,2.25,31502.1,1.6,93.7,40.3,4
2025-02-04,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,272.8,893.3,297.3,5766.9,392.47,64.96,2.25,17963.34,1.0,95.0,35.6,2
2025-02-04,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,380.3,1038.7,271.4,7590.74,190.85,64.96,2.25,24980.03,1.3,93.1,33.0,6
2025-02-04,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,209.6,692.9,150.4,4317.72,382.17,64.96,2.25,13800.85,1.7,90.4,34.2,11
2025-02-04,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,463.4,1027.9,450.1,7465.95,642.65,64.96,2.25,30376.74,0.8,95.4,33.1,11
2025-02-05,W-001,Permian North,West Texas,Horizontal Oil,Producing,250.5,741.4,326.3,4621.3,466.3,64.86,2.36,16455.87,1.9,88.8,33.9,5
2025-02-05,W-002,Permian South,West Texas,Horizontal Oil,Producing,539.3,935.4,597.3,9971.95,516.55,64.86,2.36,35242.78,0.3,97.9,39.1,2
2025-02-05,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,423.0,992.0,277.3,7481.0,615.75,64.86,2.36,27716.84,2.7,86.5,31.4,7
2025-02-05,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,280.1,723.3,246.3,5141.42,361.05,64.86,2.36,18371.21,1.2,94.0,37.1,4
2025-02-05,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,390.0,828.4,309.4,6524.92,237.39,64.86,2.36,25531.17,0.4,95.7,39.6,4
2025-02-05,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,273.2,522.3,249.9,5185.0,669.45,64.86,2.36,17865.85,2.1,88.9,38.1,8
2025-02-05,W-007,Permian North,West Texas,Horizontal Oil,Producing,685.8,1847.1,742.7,9941.3,132.92,64.86,2.36,45003.4,0.5,95.6,39.4,3
2025-02-05,W-008,Permian South,West Texas,Horizontal Oil,Producing,346.0,408.3,278.1,6063.48,531.89,64.86,2.36,22560.84,0.8,93.6,33.6,3
2025-02-05,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,252.6,512.9,239.9,4538.84,356.17,64.86,2.36,16531.09,1.3,90.8,35.6,2
2025-02-05,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,292.5,640.6,228.7,6687.37,558.98,64.86,2.36,19153.81,1.5,90.7,34.2,10
2025-02-05,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,430.9,912.2,474.6,8751.09,211.54,64.86,2.36,28209.18,0.7,95.9,37.4,8
2025-02-05,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,250.4,328.7,148.7,5258.92,277.72,64.86,2.36,16335.31,0,100,34.5,9
2025-02-05,W-013,Permian North,West Texas,Horizontal Oil,Producing,473.9,1108.2,429.5,8420.91,509.43,64.86,2.36,31053.77,1.7,90.1,39.5,4
2025-02-05,W-014,Permian South,West Texas,Horizontal Oil,Producing,571.3,1103.0,381.9,11240.38,398.26,64.86,2.36,37371.71,0,97.4,40.3,4
2025-02-05,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,333.6,1037.6,206.8,6907.85,894.08,64.86,2.36,21929.3,0,100,35.6,2
2025-02-05,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,402.1,1271.2,266.0,6899.34,266.23,64.86,2.36,26438.57,1.5,92.2,33.0,6
2025-02-05,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,241.2,302.0,317.9,4739.12,427.57,64.86,2.36,15731.83,0,100,34.2,11
2025-02-05,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,514.3,727.7,359.4,8812.52,133.79,64.86,2.36,33564.03,0,100,33.1,11
2025-02-06,W-001,Permian North,West Texas,Horizontal Oil,Producing,249.3,289.6,137.6,4965.11,767.39,62.9,2.44,15765.28,0.2,97.5,33.9,5
2025-02-06,W-002,Permian South,West Texas,Horizontal Oil,Producing,550.7,1477.0,410.7,8273.49,895.47,62.9,2.44,35070.5,1.4,90.7,39.1,2
2025-02-06,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,442.1,1061.4,550.2,8599.28,655.4,62.9,2.44,28117.45,0.3,95.4,31.4,7
2025-02-06,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,258.3,318.9,208.1,5133.81,230.65,62.9,2.44,16340.84,0,97.4,37.1,4
2025-02-06,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,399.8,767.0,312.6,7766.24,511.09,62.9,2.44,25369.14,0.1,99.4,39.6,4
2025-02-06,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,301.2,935.8,364.9,5904.61,648.35,62.9,2.44,19221.71,1.9,91.6,38.1,8
2025-02-06,W-007,Permian North,West Texas,Horizontal Oil,Producing,629.6,1884.8,352.8,10700.34,487.92,62.9,2.44,40153.13,1.5,91.6,39.4,3
2025-02-06,W-008,Permian South,West Texas,Horizontal Oil,Producing,320.7,491.8,406.5,6676.35,520.52,62.9,2.44,20316.47,1.2,93.7,33.6,3
2025-02-06,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,248.4,338.3,228.1,4730.59,838.73,62.9,2.44,15722.14,1.1,93.9,35.6,2
2025-02-06,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,321.7,796.2,373.5,5798.44,123.01,62.9,2.44,20471.11,0,100,34.2,10
2025-02-06,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,405.8,579.2,296.7,6061.51,162.88,62.9,2.44,25693.45,1.9,91.6,37.4,8
2025-02-06,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,242.1,289.9,154.0,5274.62,147.41,62.9,2.44,15310.48,2.0,88.5,34.5,9
2025-02-06,W-013,Permian North,West Texas,Horizontal Oil,Producing,484.6,1277.1,559.0,9752.3,264.32,62.9,2.44,30854.72,1.4,94.6,39.5,4
2025-02-06,W-014,Permian South,West Texas,Horizontal Oil,Producing,551.9,1802.8,722.5,8953.3,500.51,62.9,2.44,35245.03,0.6,97.2,40.3,4
2025-02-06,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,298.0,395.8,301.8,4692.42,253.24,62.9,2.44,18861.94,1.1,92.9,35.6,2
2025-02-06,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,405.0,644.9,386.2,7513.95,571.5,62.9,2.44,25666.19,0,98.2,33.0,6
2025-02-06,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,208.1,398.7,177.7,3625.0,190.28,62.9,2.44,13206.0,0.3,99.7,34.2,11
2025-02-06,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,491.7,1337.8,489.6,7219.17,192.58,62.9,2.44,31318.0,1.1,93.0,33.1,11
2025-02-07,W-001,Permian North,West Texas,Horizontal Oil,Producing,246.6,585.4,192.9,5036.35,155.69,64.2,2.29,15990.68,0.4,98.5,33.9,5
2025-02-07,W-002,Permian South,West Texas,Horizontal Oil,Producing,620.1,1383.4,393.2,10821.43,168.0,64.2,2.29,40192.18,0.6,94.3,39.1,2
2025-02-07,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,443.1,591.1,571.8,9192.35,880.17,64.2,2.29,28612.27,0.3,96.5,31.4,7
2025-02-07,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,275.7,763.0,213.0,5615.19,318.38,64.2,2.29,17906.96,1.2,95.0,37.1,4
2025-02-07,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,356.6,782.6,368.2,6361.08,323.11,64.2,2.29,23110.87,0.8,96.5,39.6,4
2025-02-07,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,321.0,452.5,202.1,4765.18,642.49,64.2,2.29,20734.38,0.8,97.5,38.1,8
2025-02-07,W-007,Permian North,West Texas,Horizontal Oil,Producing,634.9,921.5,665.1,8880.23,701.29,64.2,2.29,41016.16,1.7,92.8,39.4,3
2025-02-07,W-008,Permian South,West Texas,Horizontal Oil,Producing,336.5,572.6,277.5,7166.18,862.06,64.2,2.29,21758.47,1.2,91.4,33.6,3
2025-02-07,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,246.1,487.9,197.3,4809.94,126.29,64.2,2.29,15935.46,1.9,91.0,35.6,2
2025-02-07,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,296.4,417.8,332.8,5090.48,640.02,64.2,2.29,19146.41,0.4,97.6,34.2,10
2025-02-07,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,385.7,846.6,475.8,6945.91,495.75,64.2,2.29,24997.77,2.0,92.4,37.4,8
2025-02-07,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,245.4,285.8,143.8,5234.43,693.65,64.2,2.29,15832.3,0,96.1,34.5,9
2025-02-07,W-013,Permian North,West Texas,Horizontal Oil,Producing,482.5,638.8,398.6,7917.64,628.99,64.2,2.29,31154.42,2.6,86.7,39.5,4
2025-02-07,W-014,Permian South,West Texas,Horizontal Oil,Producing,495.2,892.1,406.1,7262.53,468.73,64.2,2.29,32038.93,0,100,40.3,4
2025-02-07,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,330.1,565.5,365.3,7093.66,402.19,64.2,2.29,21346.4,0,98.0,35.6,2
2025-02-07,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,431.4,807.9,410.8,8064.94,591.86,64.2,2.29,27919.76,0.9,94.1,33.0,6
2025-02-07,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,218.3,665.6,257.5,4903.68,329.88,64.2,2.29,14198.13,0.5,94.2,34.2,11
2025-02-07,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,507.6,665.8,622.0,7603.68,153.82,64.2,2.29,32773.94,0.3,98.8,33.1,11
2025-02-08,W-001,Permian North,West Texas,Horizontal Oil,Producing,250.2,448.9,298.5,4817.14,260.06,64.08,2.28,16156.16,0.9,94.3,33.9,5
2025-02-08,W-002,Permian South,West Texas,Horizontal Oil,Producing,554.5,633.7,617.0,11173.15,270.36,64.08,2.28,35711.27,0,100,39.1,2
2025-02-08,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,417.8,1360.2,407.9,8437.74,446.98,64.08,2.28,27147.81,1.2,93.9,31.4,7
2025-02-08,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,258.0,373.1,283.4,4551.62,354.92,64.08,2.28,16636.99,0.0,100,37.1,4
2025-02-08,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,346.2,709.2,418.5,6482.6,580.99,64.08,2.28,22380.46,0.7,95.2,39.6,4
2025-02-08,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,329.1,713.4,328.4,6221.43,129.6,64.08,2.28,21286.02,1.0,92.8,38.1,8
2025-02-08,W-007,Permian North,West Texas,Horizontal Oil,Producing,599.1,1766.1,645.2,9473.41,871.03,64.08,2.28,38874.98,1.4,92.7,39.4,3
2025-02-08,W-008,Permian South,West Texas,Horizontal Oil,Maintenance,181.4,450.5,225.6,4252.03,8133.23,64.08,2.28,11748.09,19.2,54.6,33.6,3
2025-02-08,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,214.9,291.7,244.5,5144.75,763.19,64.08,2.28,13852.6,2.0,92.4,35.6,2
2025-02-08,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,284.5,891.8,210.7,4996.53,363.43,64.08,2.28,18477.3,0.4,97.3,34.2,10
2025-02-08,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,396.9,568.2,273.9,8282.33,303.44,64.08,2.28,25587.84,0.8,95.6,37.4,8
2025-02-08,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,245.9,806.9,197.5,4955.14,870.65,64.08,2.28,15977.18,0.2,99.6,34.5,9
2025-02-08,W-013,Permian North,West Texas,Horizontal Oil,Producing,587.3,674.5,777.2,10816.84,629.78,64.08,2.28,37819.09,0,100,39.5,4
2025-02-08,W-014,Permian South,West Texas,Horizontal Oil,Producing,519.7,858.1,515.6,9142.19,390.28,64.08,2.28,33536.78,1.8,92.6,40.3,4
2025-02-08,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,279.2,891.5,241.4,6192.37,172.2,64.08,2.28,18139.4,1.9,92.2,35.6,2
2025-02-08,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,414.0,1303.1,531.1,7988.05,713.39,64.08,2.28,26888.86,0,98.0,33.0,6
2025-02-08,W-017,Bakken North,North Dakota,Horizontal Oil,Maintenance,129.6,422.8,120.1,3301.14,13619.48,64.08,2.28,8418.91,19.3,55.2,34.2,11
2025-02-08,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,465.7,889.1,480.4,9493.3,462.61,64.08,2.28,30086.06,1.4,90.5,33.1,11
2025-02-09,W-001,Permian North,West Texas,Horizontal Oil,Producing,252.9,357.3,220.1,4927.9,165.79,60.68,2.52,15451.38,1.2,91.9,33.9,5
2025-02-09,W-002,Permian South,West Texas,Horizontal Oil,Producing,554.6,1690.5,609.3,10676.96,482.69,60.68,2.52,34163.49,2.3,90.1,39.1,2
2025-02-09,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,447.3,1342.5,532.1,7406.04,245.51,60.68,2.52,27545.0,0.5,98.3,31.4,7
2025-02-09,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,281.0,905.7,300.0,5884.44,879.3,60.68,2.52,17323.84,1.2,92.1,37.1,4
2025-02-09,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,348.7,705.3,311.5,5541.64,394.34,60.68,2.52,21373.17,0.4,99.1,39.6,4
2025-02-09,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,340.1,729.1,370.4,5796.79,252.44,60.68,2.52,20857.67,0.6,97.8,38.1,8
2025-02-09,W-007,Permian North,West Texas,Horizontal Oil,Producing,640.0,1431.5,418.7,12388.96,896.17,60.68,2.52,39267.49,0,97.4,39.4,3
2025-02-09,W-008,Permian South,West Texas,Horizontal Oil,Producing,332.4,587.6,252.5,6956.53,395.71,60.68,2.52,20348.95,0.1,99.0,33.6,3
2025-02-09,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,217.6,306.1,176.0,5029.49,670.67,60.68,2.52,13296.83,1.2,94.6,35.6,2
2025-02-09,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,270.3,504.2,199.4,6250.86,851.46,60.68,2.52,16551.32,0.8,97.5,34.2,10
2025-02-09,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,412.3,496.7,310.4,7556.11,415.76,60.68,2.52,25167.22,1.2,93.0,37.4,8
2025-02-09,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,243.2,549.2,314.7,5038.77,353.85,60.68,2.52,14920.53,0,98.7,34.5,9
2025-02-09,W-013,Permian North,West Texas,Horizontal Oil,Producing,512.0,615.2,334.0,10412.26,698.26,60.68,2.52,31251.03,0.4,99.0,39.5,4
2025-02-09,W-014,Permian South,West Texas,Horizontal Oil,Producing,522.4,891.6,418.1,10423.69,895.65,60.68,2.52,31967.87,1.6,93.2,40.3,4
2025-02-09,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,328.0,856.9,389.9,5106.23,283.89,60.68,2.52,20163.52,0.0,96.2,35.6,2
2025-02-09,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,461.0,1490.1,268.6,7822.2,488.16,60.68,2.52,28420.3,0.6,96.0,33.0,6
2025-02-09,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,237.4,328.7,148.4,4927.23,234.64,60.68,2.52,14505.28,0,98.5,34.2,11
2025-02-09,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,468.0,1560.7,454.3,8518.26,161.47,60.68,2.52,28868.47,1.6,93.2,33.1,11
2025-02-10,W-001,Permian North,West Texas,Horizontal Oil,Maintenance,143.9,288.7,147.1,3956.67,4883.52,61.54,2.24,8931.83,15.6,53.0,33.9,5
2025-02-10,W-002,Permian South,West Texas,Horizontal Oil,Producing,603.5,1294.1,793.1,10491.69,875.82,61.54,2.24,37485.07,0,99.3,39.1,2
2025-02-10,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,456.9,1508.5,459.3,7216.13,614.92,61.54,2.24,28519.64,0.2,96.8,31.4,7
2025-02-10,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,233.6,768.3,199.7,4086.96,872.04,61.54,2.24,14579.83,2.0,92.0,37.1,4
2025-02-10,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,376.1,660.2,433.3,6859.76,492.68,61.54,2.24,23322.71,1.1,93.7,39.6,4
2025-02-10,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,309.9,829.2,203.0,6545.77,510.12,61.54,2.24,19294.69,0.4,96.8,38.1,8
2025-02-10,W-007,Permian North,West Texas,Horizontal Oil,Producing,655.9,1862.6,786.3,11548.15,440.81,61.54,2.24,40861.89,0,96.2,39.4,3
2025-02-10,W-008,Permian South,West Texas,Horizontal Oil,Producing,338.7,547.2,372.2,5680.14,603.65,61.54,2.24,20987.79,1.0,94.5,33.6,3
2025-02-10,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,249.2,359.3,162.6,6074.92,518.47,61.54,2.24,15433.45,0,97.5,35.6,2
